0.101389 1.72359 1.72359
0.102083 1.72319 1.72319
0.102778 1.72279 1.72279
0.103472 1.7224 1.7224
0.104167 1.722 1.722
0.104861 1.7216 1.7216
0.105556 1.7212 1.7212
0.10625 1.7208 1.7208
0.106944 1.7204 1.7204
0.107639 1.72 1.72
0.108333 1.7196 1.7196
0.109028 1.7192 1.7192
0.109722 1.7188 1.7188
0.110417 1.71841 1.71841
0.111111 1.71801 1.71801
0.111806 1.71761 1.71761
0.1125 1.71721 1.71721
0.113194 1.71681 1.71681
0.113889 1.71641 1.71641
0.114583 1.71601 1.71601
0.115278 1.71561 1.71561
0.115972 1.71521 1.71521
0.116667 1.71481 1.71481
0.117361 1.71442 1.71442
0.118056 1.71402 1.71402
0.11875 1.71362 1.71362
0.119444 1.71322 1.71322
0.120139 1.71282 1.71282
0.120833 1.71242 1.71242
0.121528 1.71202 1.71202
0.122222 1.71162 1.71162
0.122917 1.71122 1.71122
0.123611 1.71082 1.71082
0.124306 1.71042 1.71042
0.125 1.71002 1.71002
0.125694 1.70963 1.70963
0.126389 1.70923 1.70923
0.127083 1.70883 1.70883
0.127778 1.70843 1.70843
0.128472 1.70803 1.70803
0.129167 1.70763 1.70763
0.129861 1.70723 1.70723
0.130556 1.70683 1.70683
0.13125 1.70643 1.70643
0.131944 1.70603 1.70603
0.132639 1.70563 1.70563
0.133333 1.70523 1.70523
0.134028 1.70483 1.70483
0.134722 1.70444 1.70444
0.135417 1.70404 1.70404
0.136111 1.70364 1.70364
0.136806 1.70324 1.70324
0.1375 1.70284 1.70284
0.138194 1.70244 1.70244
0.138889 1.70204 1.70204
0.139583 1.70164 1.70164
0.140278 1.70124 1.70124
0.140972 1.70084 1.70084
0.141667 1.70044 1.70044
0.142361 1.70004 1.70004
0.143056 1.69964 1.69964
0.14375 1.69924 1.69924
0.144444 1.69884 1.69884
0.145139 1.69844 1.69844
0.145833 1.69805 1.69805
0.146528 1.69765 1.69765
0.147222 1.69725 1.69725
0.147917 1.69685 1.69685
0.148611 1.69645 1.69645
0.149306 1.69605 1.69605
0.15 1.69565 1.69565
0.150694 1.69525 1.69525
0.151389 1.69485 1.69485
0.152083 1.69445 1.69445
0.152778 1.69405 1.69405
0.153472 1.69365 1.69365
0.154167 1.69325 1.69325
0.154861 1.69285 1.69285
0.155556 1.69245 1.69245
0.15625 1.69205 1.69205
0.156944 1.69165 1.69165
0.157639 1.69125 1.69125
0.158333 1.69085 1.69085
0.159028 1.69045 1.69045
0.159722 1.69005 1.69005
0.160417 1.68965 1.68965
0.161111 1.68926 1.68926
0.161806 1.68886 1.68886
0.1625 1.68846 1.68846
0.163194 1.68806 1.68806
0.163889 1.68766 1.68766
0.164583 1.68726 1.68726
0.165278 1.68686 1.68686
0.165972 1.68646 1.68646
0.166667 1.68606 1.68606
0.167361 1.68566 1.68566
0.168056 1.68526 1.68526
0.16875 1.68486 1.68486
0.169444 1.68446 1.68446
0.170139 1.68406 1.68406
0.170833 1.68366 1.68366
0.171528 1.68326 1.68326
0.172222 1.68286 1.68286
0.172917 1.68246 1.68246
0.173611 1.68206 1.68206
0.174306 1.68166 1.68166
0.175 1.68126 1.68126
0.175694 1.68086 1.68086
0.176389 1.68046 1.68046
0.177083 1.68006 1.68006
0.177778 1.67966 1.67966
0.178472 1.67926 1.67926
0.179167 1.67886 1.67886
0.179861 1.67846 1.67846
0.180556 1.67806 1.67806
0.18125 1.67766 1.67766
0.181944 1.67726 1.67726
0.182639 1.67686 1.67686
0.183333 1.67646 1.67646
0.184028 1.67606 1.67606
0.184722 1.67566 1.67566
0.185417 1.67526 1.67526
0.186111 1.67486 1.67486
0.186806 1.67446 1.67446
0.1875 1.67406 1.67406
0.188194 1.67366 1.67366
0.188889 1.67326 1.67326
0.189583 1.67286 1.67286
0.190278 1.67246 1.67246
0.190972 1.67206 1.67206
0.191667 1.67166 1.67166
0.192361 1.67126 1.67126
0.193056 1.67086 1.67086
0.19375 1.67046 1.67046
0.194444 1.67006 1.67006
0.195139 1.66966 1.66966
0.195833 1.66926 1.66926
0.196528 1.66886 1.66886
0.197222 1.66846 1.66846
0.197917 1.66806 1.66806
0.198611 1.66766 1.66766
0.199306 1.66726 1.66726
0.2 1.66686 1.66686
0.200694 1.66646 1.66646
0.201389 1.66606 1.66606
0.202083 1.66566 1.66566
0.202778 1.66526 1.66526
0.203472 1.66486 1.66486
0.204167 1.66446 1.66446
0.204861 1.66406 1.66406
0.205556 1.66366 1.66366
0.20625 1.66326 1.66326
0.206944 1.66286 1.66286
0.207639 1.66246 1.66246
0.208333 1.66206 1.66206
0.209028 1.66166 1.66166
0.209722 1.66126 1.66126
0.210417 1.66086 1.66086
0.211111 1.66046 1.66046
0.211806 1.66006 1.66006
0.2125 1.65966 1.65966
0.213194 1.65925 1.65925
0.213889 1.65885 1.65885
0.214583 1.65845 1.65845
0.215278 1.65805 1.65805
0.215972 1.65765 1.65765
0.216667 1.65725 1.65725
0.217361 1.65685 1.65685
0.218056 1.65645 1.65645
0.21875 1.65605 1.65605
0.219444 1.65565 1.65565
0.220139 1.65525 1.65525
0.220833 1.65485 1.65485
0.221528 1.65445 1.65445
0.222222 1.65405 1.65405
0.222917 1.65365 1.65365
0.223611 1.65325 1.65325
0.224306 1.65285 1.65285
0.225 1.65245 1.65245
0.225694 1.65205 1.65205
0.226389 1.65165 1.65165
0.227083 1.65125 1.65125
0.227778 1.65084 1.65084
0.228472 1.65044 1.65044
0.229167 1.65004 1.65004
0.229861 1.64964 1.64964
0.230556 1.64924 1.64924
0.23125 1.64884 1.64884
0.231944 1.64844 1.64844
0.232639 1.64804 1.64804
0.233333 1.64764 1.64764
0.234028 1.64724 1.64724
0.234722 1.64684 1.64684
0.235417 1.64644 1.64644
0.236111 1.64604 1.64604
0.236806 1.64564 1.64564
0.2375 1.64524 1.64524
0.238194 1.64484 1.64484
0.238889 1.64443 1.64443
0.239583 1.64403 1.64403
0.240278 1.64363 1.64363
0.240972 1.64323 1.64323
0.241667 1.64283 1.64283
0.242361 1.64243 1.64243
0.243056 1.64203 1.64203
0.24375 1.64163 1.64163
0.244444 1.64123 1.64123
0.245139 1.64083 1.64083
0.245833 1.64043 1.64043
0.246528 1.64003 1.64003
0.247222 1.63963 1.63963
0.247917 1.63922 1.63922
0.248611 1.63882 1.63882
0.249306 1.63842 1.63842
0.25 1.63802 1.63802
0.250694 1.63762 1.63762
0.251389 1.63722 1.63722
0.252083 1.63682 1.63682
0.252778 1.63642 1.63642
0.253472 1.63602 1.63602
0.254167 1.63562 1.63562
0.254861 1.63522 1.63522
0.255556 1.63481 1.63481
0.25625 1.63441 1.63441
0.256944 1.63401 1.63401
0.257639 1.63361 1.63361
0.258333 1.63321 1.63321
0.259028 1.63281 1.63281
0.259722 1.63241 1.63241
0.260417 1.63201 1.63201
0.261111 1.63161 1.63161
0.261806 1.63121 1.63121
0.2625 1.6308 1.6308
0.263194 1.6304 1.6304
0.263889 1.63 1.63
0.264583 1.6296 1.6296
0.265278 1.6292 1.6292
0.265972 1.6288 1.6288
0.266667 1.6284 1.6284
0.267361 1.628 1.628
0.268056 1.6276 1.6276
0.26875 1.62719 1.62719
0.269444 1.62679 1.62679
0.270139 1.62639 1.62639
0.270833 1.62599 1.62599
0.271528 1.62559 1.62559
0.272222 1.62519 1.62519
0.272917 1.62479 1.62479
0.273611 1.62439 1.62439
0.274306 1.62398 1.62398
0.275 1.62358 1.62358
0.275694 1.62318 1.62318
0.276389 1.62278 1.62278
0.277083 1.62238 1.62238
0.277778 1.62198 1.62198
0.278472 1.62158 1.62158
0.279167 1.62118 1.62118
0.279861 1.62077 1.62077
0.280556 1.62037 1.62037
0.28125 1.61997 1.61997
0.281944 1.61957 1.61957
0.282639 1.61917 1.61917
0.283333 1.61877 1.61877
0.284028 1.61837 1.61837
0.284722 1.61796 1.61796
0.285417 1.61756 1.61756
0.286111 1.61716 1.61716
0.286806 1.61676 1.61676
0.2875 1.61636 1.61636
0.288194 1.61596 1.61596
0.288889 1.61556 1.61556
0.289583 1.61515 1.61515
0.290278 1.61475 1.61475
0.290972 1.61435 1.61435
0.291667 1.61395 1.61395
0.292361 1.61355 1.61355
0.293056 1.61315 1.61315
0.29375 1.61275 1.61275
0.294444 1.61234 1.61234
0.295139 1.61194 1.61194
0.295833 1.61154 1.61154
0.296528 1.61114 1.61114
0.297222 1.61074 1.61074
0.297917 1.61034 1.61034
0.298611 1.60994 1.60994
0.299306 1.60953 1.60953
0.3 1.60913 1.60913
0.300694 1.60873 1.60873
0.301389 1.60833 1.60833
0.302083 1.60793 1.60793
0.302778 1.60753 1.60753
0.303472 1.60712 1.60712
0.304167 1.60672 1.60672
0.304861 1.60632 1.60632
0.305556 1.60592 1.60592
0.30625 1.60552 1.60552
0.306944 1.60512 1.60512
0.307639 1.60471 1.60471
0.308333 1.60431 1.60431
0.309028 1.60391 1.60391
0.309722 1.60351 1.60351
0.310417 1.60311 1.60311
0.311111 1.6027 1.6027
0.311806 1.6023 1.6023
0.3125 1.6019 1.6019
0.313194 1.6015 1.6015
0.313889 1.6011 1.6011
0.314583 1.6007 1.6007
0.315278 1.60029 1.60029
0.315972 1.59989 1.59989
0.316667 1.59949 1.59949
0.317361 1.59909 1.59909
0.318056 1.59869 1.59869
0.31875 1.59828 1.59828
0.319444 1.59788 1.59788
0.320139 1.59748 1.59748
0.320833 1.59708 1.59708
0.321528 1.59668 1.59668
0.322222 1.59628 1.59628
0.322917 1.59587 1.59587
0.323611 1.59547 1.59547
0.324306 1.59507 1.59507
0.325 1.59467 1.59467
0.325694 1.59427 1.59427
0.326389 1.59386 1.59386
0.327083 1.59346 1.59346
0.327778 1.59306 1.59306
0.328472 1.59266 1.59266
0.329167 1.59226 1.59226
0.329861 1.59185 1.59185
0.330556 1.59145 1.59145
0.33125 1.59105 1.59105
0.331944 1.59065 1.59065
0.332639 1.59024 1.59024
0.333333 1.58984 1.58984
0.334028 1.58944 1.58944
0.334722 1.58904 1.58904
0.335417 1.58864 1.58864
0.336111 1.58823 1.58823
0.336806 1.58783 1.58783
0.3375 1.58743 1.58743
0.338194 1.58703 1.58703
0.338889 1.58663 1.58663
0.339583 1.58622 1.58622
0.340278 1.58582 1.58582
0.340972 1.58542 1.58542
0.341667 1.58502 1.58502
0.342361 1.58461 1.58461
0.343056 1.58421 1.58421
0.34375 1.58381 1.58381
0.344444 1.58341 1.58341
0.345139 1.58301 1.58301
0.345833 1.5826 1.5826
0.346528 1.5822 1.5822
0.347222 1.5818 1.5818
0.347917 1.5814 1.5814
0.348611 1.58099 1.58099
0.349306 1.58059 1.58059
0.35 1.58019 1.58019
0.350694 1.57979 1.57979
0.351389 1.57938 1.57938
0.352083 1.57898 1.57898
0.352778 1.57858 1.57858
0.353472 1.57818 1.57818
0.354167 1.57777 1.57777
0.354861 1.57737 1.57737
0.355556 1.57697 1.57697
0.35625 1.57657 1.57657
0.356944 1.57616 1.57616
0.357639 1.57576 1.57576
0.358333 1.57536 1.57536
0.359028 1.57496 1.57496
0.359722 1.57455 1.57455
0.360417 1.57415 1.57415
0.361111 1.57375 1.57375
0.361806 1.57335 1.57335
0.3625 1.57294 1.57294
0.363194 1.57254 1.57254
0.363889 1.57214 1.57214
0.364583 1.57174 1.57174
0.365278 1.57133 1.57133
0.365972 1.57093 1.57093
0.366667 1.57053 1.57053
0.367361 1.57013 1.57013
0.368056 1.56972 1.56972
0.36875 1.56932 1.56932
0.369444 1.56892 1.56892
0.370139 1.56852 1.56852
0.370833 1.56811 1.56811
0.371528 1.56771 1.56771
0.372222 1.56731 1.56731
0.372917 1.56691 1.56691
0.373611 1.5665 1.5665
0.374306 1.5661 1.5661
0.375 1.5657 1.5657
0.375694 1.56529 1.56529
0.376389 1.56489 1.56489
0.377083 1.56449 1.56449
0.377778 1.56409 1.56409
0.378472 1.56368 1.56368
0.379167 1.56328 1.56328
0.379861 1.56288 1.56288
0.380556 1.56247 1.56247
0.38125 1.56207 1.56207
0.381944 1.56167 1.56167
0.382639 1.56127 1.56127
0.383333 1.56086 1.56086
0.384028 1.56046 1.56046
0.384722 1.56006 1.56006
0.385417 1.55965 1.55965
0.386111 1.55925 1.55925
0.386806 1.55885 1.55885
0.3875 1.55845 1.55845
0.388194 1.55804 1.55804
0.388889 1.55764 1.55764
0.389583 1.55724 1.55724
0.390278 1.55683 1.55683
0.390972 1.55643 1.55643
0.391667 1.55603 1.55603
0.392361 1.55562 1.55562
0.393056 1.55522 1.55522
0.39375 1.55482 1.55482
0.394444 1.55442 1.55442
0.395139 1.55401 1.55401
0.395833 1.55361 1.55361
0.396528 1.55321 1.55321
0.397222 1.5528 1.5528
0.397917 1.5524 1.5524
0.398611 1.552 1.552
0.399306 1.55159 1.55159
0.4 1.55119 1.55119
0.400694 1.55079 1.55079
0.401389 1.55038 1.55038
0.402083 1.54998 1.54998
0.402778 1.54958 1.54958
0.403472 1.54918 1.54917
0.404167 1.54877 1.54877
0.404861 1.54837 1.54837
0.405556 1.54797 1.54797
0.40625 1.54756 1.54756
0.406944 1.54716 1.54716
0.407639 1.54676 1.54676
0.408333 1.54635 1.54635
0.409028 1.54595 1.54595
0.409722 1.54555 1.54555
0.410417 1.54514 1.54514
0.411111 1.54474 1.54474
0.411806 1.54434 1.54434
0.4125 1.54393 1.54393
0.413194 1.54353 1.54353
0.413889 1.54313 1.54313
0.414583 1.54272 1.54272
0.415278 1.54232 1.54232
0.415972 1.54192 1.54192
0.416667 1.54151 1.54151
0.417361 1.54111 1.54111
0.418056 1.54071 1.54071
0.41875 1.5403 1.5403
0.419444 1.5399 1.5399
0.420139 1.5395 1.53949
0.420833 1.53909 1.53909
0.421528 1.53869 1.53869
0.422222 1.53828 1.53828
0.422917 1.53788 1.53788
0.423611 1.53748 1.53748
0.424306 1.53707 1.53707
0.425 1.53667 1.53667
0.425694 1.53627 1.53627
0.426389 1.53586 1.53586
0.427083 1.53546 1.53546
0.427778 1.53506 1.53506
0.428472 1.53465 1.53465
0.429167 1.53425 1.53425
0.429861 1.53385 1.53385
0.430556 1.53344 1.53344
0.43125 1.53304 1.53304
0.431944 1.53263 1.53263
0.432639 1.53223 1.53223
0.433333 1.53183 1.53183
0.434028 1.53142 1.53142
0.434722 1.53102 1.53102
0.435417 1.53062 1.53062
0.436111 1.53021 1.53021
0.436806 1.52981 1.52981
0.4375 1.5294 1.5294
0.438194 1.529 1.529
0.438889 1.5286 1.5286
0.439583 1.52819 1.52819
0.440278 1.52779 1.52779
0.440972 1.52739 1.52739
0.441667 1.52698 1.52698
0.442361 1.52658 1.52658
0.443056 1.52617 1.52617
0.44375 1.52577 1.52577
0.444444 1.52537 1.52537
0.445139 1.52496 1.52496
0.445833 1.52456 1.52456
0.446528 1.52416 1.52415
0.447222 1.52375 1.52375
0.447917 1.52335 1.52335
0.448611 1.52294 1.52294
0.449306 1.52254 1.52254
0.45 1.52214 1.52214
0.450694 1.52173 1.52173
0.451389 1.52133 1.52133
0.452083 1.52092 1.52092
0.452778 1.52052 1.52052
0.453472 1.52012 1.52012
0.454167 1.51971 1.51971
0.454861 1.51931 1.51931
0.455556 1.5189 1.5189
0.45625 1.5185 1.5185
0.456944 1.5181 1.5181
0.457639 1.51769 1.51769
0.458333 1.51729 1.51729
0.459028 1.51688 1.51688
0.459722 1.51648 1.51648
0.460417 1.51607 1.51607
0.461111 1.51567 1.51567
0.461806 1.51527 1.51527
0.4625 1.51486 1.51486
0.463194 1.51446 1.51446
0.463889 1.51405 1.51405
0.464583 1.51365 1.51365
0.465278 1.51325 1.51325
0.465972 1.51284 1.51284
0.466667 1.51244 1.51244
0.467361 1.51203 1.51203
0.468056 1.51163 1.51163
0.46875 1.51122 1.51122
0.469444 1.51082 1.51082
0.470139 1.51042 1.51042
0.470833 1.51001 1.51001
0.471528 1.50961 1.50961
0.472222 1.5092 1.5092
0.472917 1.5088 1.5088
0.473611 1.50839 1.50839
0.474306 1.50799 1.50799
0.475 1.50759 1.50759
0.475694 1.50718 1.50718
0.476389 1.50678 1.50678
0.477083 1.50637 1.50637
0.477778 1.50597 1.50597
0.478472 1.50556 1.50556
0.479167 1.50516 1.50516
0.479861 1.50475 1.50475
0.480556 1.50435 1.50435
0.48125 1.50395 1.50395
0.481944 1.50354 1.50354
0.482639 1.50314 1.50314
0.483333 1.50273 1.50273
0.484028 1.50233 1.50233
0.484722 1.50192 1.50192
0.485417 1.50152 1.50152
0.486111 1.50111 1.50111
0.486806 1.50071 1.50071
0.4875 1.50031 1.5003
0.488194 1.4999 1.4999
0.488889 1.4995 1.4995
0.489583 1.49909 1.49909
0.490278 1.49869 1.49869
0.490972 1.49828 1.49828
0.491667 1.49788 1.49788
0.492361 1.49747 1.49747
0.493056 1.49707 1.49707
0.49375 1.49666 1.49666
0.494444 1.49626 1.49626
0.495139 1.49585 1.49585
0.495833 1.49545 1.49545
0.496528 1.49504 1.49504
0.497222 1.49464 1.49464
0.497917 1.49423 1.49423
0.498611 1.49383 1.49383
0.499306 1.49343 1.49342
0.5 1.49302 1.49302
0.500694 1.49262 1.49262
0.501389 1.49221 1.49221
0.502083 1.49181 1.49181
0.502778 1.4914 1.4914
0.503472 1.491 1.491
0.504167 1.49059 1.49059
0.504861 1.49019 1.49019
0.505556 1.48978 1.48978
0.50625 1.48938 1.48938
0.506944 1.48897 1.48897
0.507639 1.48857 1.48857
0.508333 1.48816 1.48816
0.509028 1.48776 1.48776
0.509722 1.48735 1.48735
0.510417 1.48695 1.48695
0.511111 1.48654 1.48654
0.511806 1.48614 1.48614
0.5125 1.48573 1.48573
0.513194 1.48533 1.48533
0.513889 1.48492 1.48492
0.514583 1.48452 1.48452
0.515278 1.48411 1.48411
0.515972 1.48371 1.48371
0.516667 1.4833 1.4833
0.517361 1.4829 1.4829
0.518056 1.48249 1.48249
0.51875 1.48209 1.48209
0.519444 1.48168 1.48168
0.520139 1.48128 1.48128
0.520833 1.48087 1.48087
0.521528 1.48047 1.48047
0.522222 1.48006 1.48006
0.522917 1.47966 1.47966
0.523611 1.47925 1.47925
0.524306 1.47885 1.47884
0.525 1.47844 1.47844
0.525694 1.47803 1.47803
0.526389 1.47763 1.47763
0.527083 1.47722 1.47722
0.527778 1.47682 1.47682
0.528472 1.47641 1.47641
0.529167 1.47601 1.47601
0.529861 1.4756 1.4756
0.530556 1.4752 1.4752
0.53125 1.47479 1.47479
0.531944 1.47439 1.47439
0.532639 1.47398 1.47398
0.533333 1.47358 1.47358
0.534028 1.47317 1.47317
0.534722 1.47277 1.47277
0.535417 1.47236 1.47236
0.536111 1.47195 1.47195
0.536806 1.47155 1.47155
0.5375 1.47114 1.47114
0.538194 1.47074 1.47074
0.538889 1.47033 1.47033
0.539583 1.46993 1.46993
0.540278 1.46952 1.46952
0.540972 1.46912 1.46912
0.541667 1.46871 1.46871
0.542361 1.46831 1.4683
0.543056 1.4679 1.4679
0.54375 1.46749 1.46749
0.544444 1.46709 1.46709
0.545139 1.46668 1.46668
0.545833 1.46628 1.46628
0.546528 1.46587 1.46587
0.547222 1.46547 1.46547
0.547917 1.46506 1.46506
0.548611 1.46466 1.46465
0.549306 1.46425 1.46425
0.55 1.46384 1.46384
0.550694 1.46344 1.46344
0.551389 1.46303 1.46303
0.552083 1.46263 1.46263
0.552778 1.46222 1.46222
0.553472 1.46182 1.46181
0.554167 1.46141 1.46141
0.554861 1.461 1.461
0.555556 1.4606 1.4606
0.55625 1.46019 1.46019
0.556944 1.45979 1.45979
0.557639 1.45938 1.45938
0.558333 1.45897 1.45897
0.559028 1.45857 1.45857
0.559722 1.45816 1.45816
0.560417 1.45776 1.45776
0.561111 1.45735 1.45735
0.561806 1.45695 1.45694
0.5625 1.45654 1.45654
0.563194 1.45613 1.45613
0.563889 1.45573 1.45573
0.564583 1.45532 1.45532
0.565278 1.45492 1.45492
0.565972 1.45451 1.45451
0.566667 1.4541 1.4541
0.567361 1.4537 1.4537
0.568056 1.45329 1.45329
0.56875 1.45289 1.45289
0.569444 1.45248 1.45248
0.570139 1.45207 1.45207
0.570833 1.45167 1.45167
0.571528 1.45126 1.45126
0.572222 1.45086 1.45086
0.572917 1.45045 1.45045
0.573611 1.45004 1.45004
0.574306 1.44964 1.44964
0.575 1.44923 1.44923
0.575694 1.44883 1.44882
0.576389 1.44842 1.44842
0.577083 1.44801 1.44801
0.577778 1.44761 1.44761
0.578472 1.4472 1.4472
0.579167 1.44679 1.44679
0.579861 1.44639 1.44639
0.580556 1.44598 1.44598
0.58125 1.44558 1.44558
0.581944 1.44517 1.44517
0.582639 1.44476 1.44476
0.583333 1.44436 1.44436
0.584028 1.44395 1.44395
0.584722 1.44354 1.44354
0.585417 1.44314 1.44314
0.586111 1.44273 1.44273
0.586806 1.44233 1.44232
0.5875 1.44192 1.44192
0.588194 1.44151 1.44151
0.588889 1.44111 1.44111
0.589583 1.4407 1.4407
0.590278 1.44029 1.44029
0.590972 1.43989 1.43989
0.591667 1.43948 1.43948
0.592361 1.43907 1.43907
0.593056 1.43867 1.43867
0.59375 1.43826 1.43826
0.594444 1.43786 1.43785
0.595139 1.43745 1.43745
0.595833 1.43704 1.43704
0.596528 1.43664 1.43663
0.597222 1.43623 1.43623
0.597917 1.43582 1.43582
0.598611 1.43542 1.43542
0.599306 1.43501 1.43501
0.6 1.4346 1.4346
0.600694 1.4342 1.4342
0.601389 1.43379 1.43379
0.602083 1.43338 1.43338
0.602778 1.43298 1.43298
0.603472 1.43257 1.43257
0.604167 1.43216 1.43216
0.604861 1.43176 1.43176
0.605556 1.43135 1.43135
0.60625 1.43094 1.43094
0.606944 1.43054 1.43054
0.607639 1.43013 1.43013
0.608333 1.42972 1.42972
0.609028 1.42932 1.42932
0.609722 1.42891 1.42891
0.610417 1.4285 1.4285
0.611111 1.4281 1.42809
0.611806 1.42769 1.42769
0.6125 1.42728 1.42728
0.613194 1.42688 1.42687
0.613889 1.42647 1.42647
0.614583 1.42606 1.42606
0.615278 1.42566 1.42565
0.615972 1.42525 1.42525
0.616667 1.42484 1.42484
0.617361 1.42443 1.42443
0.618056 1.42403 1.42403
0.61875 1.42362 1.42362
0.619444 1.42321 1.42321
0.620139 1.42281 1.42281
0.620833 1.4224 1.4224
0.621528 1.42199 1.42199
0.622222 1.42159 1.42158
0.622917 1.42118 1.42118
0.623611 1.42077 1.42077
0.624306 1.42036 1.42036
0.625 1.41996 1.41996
0.625694 1.41955 1.41955
0.626389 1.41914 1.41914
0.627083 1.41874 1.41874
0.627778 1.41833 1.41833
0.628472 1.41792 1.41792
0.629167 1.41752 1.41751
0.629861 1.41711 1.41711
0.630556 1.4167 1.4167
0.63125 1.41629 1.41629
0.631944 1.41589 1.41589
0.632639 1.41548 1.41548
0.633333 1.41507 1.41507
0.634028 1.41466 1.41466
0.634722 1.41426 1.41426
0.635417 1.41385 1.41385
0.636111 1.41344 1.41344
0.636806 1.41304 1.41303
0.6375 1.41263 1.41263
0.638194 1.41222 1.41222
0.638889 1.41181 1.41181
0.639583 1.41141 1.41141
0.640278 1.411 1.411
0.640972 1.41059 1.41059
0.641667 1.41018 1.41018
0.642361 1.40978 1.40978
0.643056 1.40937 1.40937
0.64375 1.40896 1.40896
